transaction_id,customer_id,product_code,quantity,unit_price,discount,total_amount,transaction_date,customer_segment,region
312,778,PROD_3608,2,297.98,0.078,284.5,2025-06-22 18:28:20,Standard,West
313,37,PROD_6359,15,108.98,0.096,328.64,2025-03-14 18:28:20,Premium,North
314,689,PROD_7174,18,485.12,0.2,560.32,2024-11-09 18:28:20,Standard,West
315,342,PROD_2357,17,219.59,0.023,940.44,2025-01-01 18:28:20,Premium,East
316,13,PROD_2649,15,287.38,0.188,370.24,2025-09-09 18:28:20,Standard,North
317,183,PROD_2345,9,354.27,0.275,686.95,2025-05-14 18:28:20,Premium,East
318,657,PROD_2348,3,310.7,0.075,216.27,2024-12-18 18:28:20,Standard,West
319,265,PROD_1139,19,162.42,0.109,865.72,2025-01-05 18:28:20,Standard,Central
320,88,PROD_3458,18,400.88,0.07,1656.68,2025-09-15 18:28:20,Standard,North
321,940,PROD_9853,8,63.98,0.246,1194.16,2025-08-04 18:28:20,Basic,South
322,462,PROD_8021,1,288.81,0.05,1622.22,2025-04-14 18:28:20,Basic,South
323,46,PROD_9071,15,143.93,0.104,280.07,2025-06-24 18:28:20,Standard,East
324,392,PROD_2512,19,311.72,0.18,804.88,2024-11-23 18:28:20,Basic,West
325,119,PROD_3488,10,116.82,0.121,88.25,2025-10-04 18:28:20,Basic,East
326,933,PROD_1841,12,388.38,0.02,746.26,2025-01-25 18:28:20,Standard,South
327,531,PROD_1034,6,121.49,0.284,1232.85,2025-05-24 18:28:20,Standard,North
328,447,PROD_8720,13,446.29,0.101,1142.05,2025-07-07 18:28:20,Standard,East
329,732,PROD_3909,4,432.16,0.134,130.04,2025-02-11 18:28:20,Basic,West
330,942,PROD_1535,13,187.57,0.05,133.5,2025-03-24 18:28:20,Basic,South
331,745,PROD_3186,17,199.05,0.26,617.08,2024-12-03 18:28:20,Basic,North
332,606,PROD_5774,1,353.74,0.087,1545.08,2024-12-04 18:28:20,Standard,East
333,967,PROD_7009,5,54.28,0.006,50.95,2025-07-24 18:28:20,Basic,North
334,763,PROD_6853,17,49.65,0.095,1235.7,2024-11-21 18:28:20,Basic,Central
335,762,PROD_2433,18,76.8,0.295,375.57,2024-12-05 18:28:20,Premium,South
336,794,PROD_1662,7,285.61,0.044,1889.19,2025-03-25 18:28:20,Premium,East
337,744,PROD_3706,16,83.01,0.009,866.13,2025-05-16 18:28:20,Standard,North
338,46,PROD_6075,8,146.03,0.173,105.29,2025-05-30 18:28:20,Standard,East
339,886,PROD_6409,12,326.99,0.111,1430.14,2025-05-13 18:28:20,Basic,West
340,508,PROD_2637,14,17.66,0.238,974.37,2025-02-21 18:28:20,Premium,West
341,558,PROD_1638,19,98.32,0.22,1763.67,2025-02-01 18:28:20,Premium,East
342,971,PROD_2349,11,465.67,0.056,1307.13,2025-07-14 18:28:20,Standard,South
343,526,PROD_1647,12,335.15,0.169,1388.13,2025-05-02 18:28:20,Basic,East
344,597,PROD_1003,13,159.72,0.01,1536.85,2025-10-10 18:28:20,Standard,East
345,831,PROD_4149,8,32.2,0.132,846.51,2025-01-15 18:28:20,Basic,East
346,840,PROD_3784,1,297.16,0.214,1587.17,2025-05-23 18:28:20,Premium,East
347,3,PROD_7403,9,119.2,0.124,110.74,2024-11-03 18:28:20,Basic,South
348,28,PROD_9034,2,480.49,0.035,1533.4,2025-07-12 18:28:20,Premium,Central
349,381,PROD_2761,14,346.61,0.018,1276.25,2025-06-13 18:28:20,Premium,Central
350,157,PROD_5379,13,487.32,0.256,1137.66,2025-08-03 18:28:20,Premium,North
351,855,PROD_5774,16,425.96,0.267,643.12,2025-06-08 18:28:20,Standard,South
352,914,PROD_9619,2,246.68,0.103,237.08,2025-07-17 18:28:20,Standard,South
353,931,PROD_2174,4,338.09,0.049,1297.93,2025-06-28 18:28:20,Standard,South
354,511,PROD_5660,12,407.93,0.294,948.63,2025-05-13 18:28:20,Basic,West
355,333,PROD_3271,16,293.31,0.164,443.51,2025-01-25 18:28:20,Standard,South
356,844,PROD_2064,10,40.13,0.143,96.3,2025-10-12 18:28:20,Premium,West
357,687,PROD_8574,3,240.52,0.222,1082.14,2025-09-28 18:28:20,Standard,Central
358,114,PROD_5259,4,73.98,0.051,261.33,2025-05-27 18:28:20,Premium,Central
359,389,PROD_3578,6,360.27,0.174,1859.54,2025-09-04 18:28:20,Standard,West
360,487,PROD_9435,5,343.51,0.267,309.76,2025-02-24 18:28:20,Basic,East
361,843,PROD_2574,18,496.53,0.007,73.73,2024-10-16 18:28:20,Basic,Central
362,250,PROD_9133,3,318.12,0.202,531.47,2025-08-11 18:28:20,Premium,East
363,571,PROD_4666,10,402.07,0.165,358.16,2025-05-10 18:28:20,Standard,North
364,715,PROD_5648,11,141.46,0.285,1584.56,2025-08-19 18:28:20,Standard,West
365,315,PROD_1524,19,176.61,0.078,585.79,2025-04-28 18:28:20,Premium,North
366,239,PROD_7445,14,459.34,0.258,498.03,2025-04-22 18:28:20,Basic,West
367,234,PROD_6548,11,380.04,0.093,1989.67,2025-06-10 18:28:20,Standard,North
368,303,PROD_3667,4,331.08,0.129,308.62,2025-03-25 18:28:20,Standard,North
369,607,PROD_8744,6,134.47,0.064,179.15,2024-12-11 18:28:20,Standard,South
370,991,PROD_8413,17,352.3,0.259,618.19,2025-08-20 18:28:20,Basic,Central
371,653,PROD_6877,19,444.51,0.059,816.13,2025-04-30 18:28:20,Standard,West
372,334,PROD_9337,13,123.09,0.258,1523.24,2025-01-14 18:28:20,Basic,Central
373,113,PROD_6020,10,356.0,0.137,1911.33,2025-04-24 18:28:20,Standard,South
374,621,PROD_5811,11,202.91,0.251,1529.72,2025-05-06 18:28:20,Basic,Central
375,362,PROD_7571,6,68.2,0.079,1456.01,2025-02-22 18:28:20,Premium,West
376,857,PROD_7848,2,384.1,0.04,1982.98,2025-05-23 18:28:20,Basic,South
377,801,PROD_4852,1,91.9,0.166,1533.07,2024-12-19 18:28:20,Premium,East
378,97,PROD_6067,11,133.92,0.153,287.67,2025-09-30 18:28:20,Standard,South
379,958,PROD_6351,16,393.64,0.107,928.44,2025-04-01 18:28:20,Standard,West
380,847,PROD_4449,3,373.65,0.199,1011.97,2025-07-17 18:28:20,Standard,North
381,16,PROD_4943,5,134.55,0.029,616.57,2025-02-01 18:28:20,Premium,Central
382,556,PROD_8557,15,471.07,0.187,336.91,2024-12-30 18:28:20,Standard,North
383,954,PROD_3436,15,115.49,0.064,1426.36,2025-04-04 18:28:20,Basic,East
384,376,PROD_3543,4,496.87,0.039,562.21,2025-10-07 18:28:20,Basic,North
385,742,PROD_1602,4,371.57,0.273,1253.06,2025-07-23 18:28:20,Premium,Central
386,390,PROD_2301,8,202.33,0.138,651.95,2025-05-25 18:28:20,Basic,North
387,620,PROD_1962,7,73.87,0.229,1017.41,2025-07-22 18:28:20,Premium,South
388,217,PROD_2928,17,167.05,0.027,680.74,2025-04-09 18:28:20,Premium,West
389,399,PROD_3419,15,104.93,0.017,829.4,2025-02-25 18:28:20,Standard,North
390,260,PROD_2764,5,314.7,0.148,1466.81,2025-09-13 18:28:20,Premium,West
391,824,PROD_8355,13,184.86,0.095,1768.81,2025-06-14 18:28:20,Basic,West
392,320,PROD_3066,4,154.55,0.001,1022.4,2025-06-27 18:28:20,Basic,West
393,196,PROD_3446,17,381.0,0.055,1224.4,2025-06-23 18:28:20,Standard,South
394,478,PROD_2203,17,122.99,0.066,1730.18,2024-11-12 18:28:20,Premium,West
395,418,PROD_5628,14,297.58,0.087,295.01,2025-08-02 18:28:20,Standard,North
396,475,PROD_6451,14,105.35,0.263,332.77,2024-12-01 18:28:20,Standard,West
397,607,PROD_6242,17,360.25,0.126,724.88,2025-04-24 18:28:20,Standard,South
398,568,PROD_4919,8,316.31,0.204,625.05,2024-11-03 18:28:20,Standard,West
399,544,PROD_8890,2,401.1,0.006,1972.88,2024-12-11 18:28:20,Standard,North
400,231,PROD_8132,13,43.56,0.244,1132.54,2025-05-18 18:28:20,Premium,South
401,884,PROD_7715,16,112.95,0.072,1052.57,2025-04-14 18:28:20,Basic,East
402,521,PROD_3008,16,85.69,0.093,1161.65,2025-07-14 18:28:20,Premium,East
403,703,PROD_5956,6,103.38,0.014,1751.56,2025-06-23 18:28:20,Premium,North
404,873,PROD_4436,4,60.48,0.123,494.66,2025-09-02 18:28:20,Standard,Central
405,200,PROD_8753,3,285.42,0.256,1026.82,2025-05-03 18:28:20,Basic,West
406,846,PROD_1554,6,300.78,0.114,549.22,2024-11-21 18:28:20,Premium,Central
407,673,PROD_6967,4,423.31,0.273,1563.35,2025-01-12 18:28:20,Premium,South
408,599,PROD_3564,18,214.69,0.26,1556.46,2025-08-04 18:28:20,Basic,West
409,21,PROD_7402,6,270.87,0.019,1915.29,2025-01-19 18:28:20,Premium,Central
410,311,PROD_4137,5,495.74,0.092,899.18,2025-03-30 18:28:20,Basic,North
411,588,PROD_6653,9,270.6,0.273,325.72,2025-06-21 18:28:20,Premium,South
412,953,PROD_2082,11,291.05,0.009,1793.86,2025-09-21 18:28:20,Standard,West
413,898,PROD_1801,6,498.0,0.23,1782.3,2025-05-24 18:28:20,Basic,East
414,653,PROD_1514,16,497.12,0.272,476.99,2025-10-04 18:28:20,Premium,West
415,638,PROD_5131,19,217.77,0.231,559.78,2025-08-04 18:28:20,Premium,South
416,763,PROD_7382,11,321.12,0.223,633.69,2024-12-09 18:28:20,Basic,East
417,900,PROD_4056,15,245.59,0.253,908.98,2025-03-06 18:28:20,Basic,North
418,596,PROD_9152,9,363.15,0.2,1659.8,2025-03-28 18:28:20,Basic,West
419,434,PROD_8594,19,469.81,0.127,297.3,2025-07-12 18:28:20,Basic,Central
420,371,PROD_7512,19,161.73,0.019,1403.78,2024-10-26 18:28:20,Basic,Central
421,560,PROD_6301,9,411.25,0.236,712.07,2024-12-02 18:28:20,Basic,North
422,891,PROD_8366,4,330.88,0.272,399.37,2024-12-11 18:28:20,Standard,South
423,78,PROD_3177,10,147.29,0.153,683.49,2025-08-29 18:28:20,Standard,North
424,542,PROD_6356,9,400.68,0.16,1071.22,2025-03-02 18:28:20,Basic,South
425,285,PROD_7919,19,219.3,0.121,1843.61,2025-07-26 18:28:20,Premium,East
426,648,PROD_6157,15,68.99,0.257,1260.25,2025-08-25 18:28:20,Standard,South
427,140,PROD_4014,19,496.77,0.004,1218.09,2025-02-08 18:28:20,Standard,East
428,553,PROD_1121,2,218.57,0.187,226.39,2025-05-16 18:28:20,Premium,West
429,998,PROD_3689,10,275.36,0.272,168.8,2025-07-26 18:28:20,Standard,West
430,282,PROD_5105,19,405.9,0.031,267.63,2024-12-11 18:28:20,Standard,North
431,562,PROD_7812,17,480.83,0.288,200.14,2025-08-04 18:28:20,Basic,North
432,258,PROD_2527,2,437.72,0.29,1156.97,2025-08-08 18:28:20,Standard,West
433,823,PROD_8977,19,267.28,0.279,910.7,2025-10-01 18:28:20,Standard,Central
434,360,PROD_6481,17,277.39,0.139,19.93,2025-05-13 18:28:20,Standard,East
435,440,PROD_3427,18,147.63,0.115,708.62,2025-08-31 18:28:20,Basic,West
436,270,PROD_1688,17,236.77,0.212,263.45,2025-03-20 18:28:20,Premium,Central
437,134,PROD_3299,2,473.95,0.096,1976.36,2025-02-19 18:28:20,Premium,South
438,746,PROD_4932,19,366.2,0.021,925.71,2025-01-10 18:28:20,Premium,West
439,640,PROD_9401,1,15.82,0.27,857.99,2025-07-16 18:28:20,Premium,Central
440,104,PROD_9115,11,67.09,0.19,1291.91,2025-08-14 18:28:20,Standard,West
441,766,PROD_5552,10,462.67,0.062,720.62,2025-04-14 18:28:20,Basic,South
442,95,PROD_4313,5,425.87,0.006,1433.87,2024-10-29 18:28:20,Basic,South
443,849,PROD_3957,16,248.22,0.217,1810.54,2025-06-13 18:28:20,Standard,East
444,729,PROD_7846,5,312.32,0.256,1002.81,2024-12-16 18:28:20,Premium,South
445,573,PROD_1629,12,151.93,0.122,772.02,2025-07-16 18:28:20,Basic,South
446,480,PROD_1151,4,398.49,0.024,1048.57,2025-03-21 18:28:20,Standard,East
447,780,PROD_6910,6,305.63,0.195,1211.07,2025-04-02 18:28:20,Standard,West
448,241,PROD_6619,19,350.46,0.089,1696.93,2024-12-09 18:28:20,Standard,West
449,13,PROD_7111,9,193.71,0.043,795.01,2025-06-29 18:28:20,Standard,East
450,147,PROD_6524,12,220.91,0.153,112.35,2025-02-13 18:28:20,Basic,West
451,940,PROD_1044,15,111.76,0.145,1265.16,2025-10-12 18:28:20,Standard,West
452,752,PROD_2713,16,474.55,0.155,1973.89,2025-03-26 18:28:20,Basic,Central
453,601,PROD_8910,13,473.81,0.247,1709.93,2025-06-23 18:28:20,Standard,East
454,95,PROD_9209,7,410.7,0.145,1518.93,2025-08-11 18:28:20,Standard,East
455,827,PROD_4304,4,468.42,0.27,361.24,2025-04-16 18:28:20,Basic,North
456,293,PROD_4458,11,336.01,0.253,1499.75,2025-09-28 18:28:20,Standard,Central
457,25,PROD_3421,8,124.98,0.195,172.14,2025-06-26 18:28:20,Premium,West
458,272,PROD_6447,6,382.5,0.017,992.9,2025-08-13 18:28:20,Basic,North
459,505,PROD_9273,10,169.39,0.259,748.09,2025-06-18 18:28:20,Basic,Central
460,166,PROD_5480,7,225.84,0.272,1811.52,2024-12-18 18:28:20,Standard,West
461,939,PROD_9697,7,144.43,0.113,328.07,2025-07-26 18:28:20,Basic,Central
462,762,PROD_7401,4,217.57,0.158,1579.88,2025-01-31 18:28:20,Basic,South
463,87,PROD_9662,3,342.87,0.084,106.54,2025-09-21 18:28:20,Premium,West
464,654,PROD_4222,7,64.2,0.004,1406.49,2025-05-13 18:28:20,Basic,Central
465,646,PROD_8126,4,61.55,0.144,594.62,2025-01-15 18:28:20,Premium,Central
466,985,PROD_1645,13,345.05,0.039,1952.07,2025-04-14 18:28:20,Basic,North
467,791,PROD_8453,17,391.99,0.055,1346.77,2025-10-11 18:28:20,Premium,Central
468,638,PROD_9964,7,280.22,0.144,624.72,2025-07-12 18:28:20,Basic,South
469,828,PROD_5754,17,99.0,0.26,478.69,2025-07-29 18:28:20,Basic,South
470,491,PROD_9827,4,221.07,0.253,1282.22,2025-09-21 18:28:20,Premium,Central
471,908,PROD_8478,11,381.51,0.29,552.73,2025-03-14 18:28:20,Premium,West
472,141,PROD_1729,3,346.01,0.145,381.74,2025-08-27 18:28:20,Premium,North
473,868,PROD_5661,11,63.83,0.166,1298.86,2024-11-05 18:28:20,Basic,West
474,103,PROD_6449,3,484.88,0.247,1451.33,2024-12-19 18:28:20,Standard,Central
475,226,PROD_1293,12,119.45,0.21,483.68,2025-09-20 18:28:20,Standard,South
476,902,PROD_7673,1,117.99,0.055,1076.39,2025-08-21 18:28:20,Basic,East
477,575,PROD_2028,4,235.33,0.119,1330.62,2024-12-23 18:28:20,Basic,North
478,294,PROD_8774,14,170.35,0.279,1884.41,2025-06-14 18:28:20,Premium,West
479,896,PROD_7836,1,492.15,0.044,1608.83,2024-11-19 18:28:20,Premium,South
480,306,PROD_8594,14,47.48,0.063,847.42,2025-06-12 18:28:20,Premium,West
481,254,PROD_4783,13,160.16,0.12,1690.37,2025-06-28 18:28:20,Standard,Central
482,180,PROD_6163,13,197.53,0.282,888.97,2025-04-06 18:28:20,Basic,West
483,40,PROD_4651,15,251.79,0.034,268.95,2024-12-02 18:28:20,Basic,North
484,776,PROD_8360,17,18.04,0.202,688.79,2025-06-21 18:28:20,Standard,East
485,701,PROD_5336,12,50.36,0.04,1611.4,2025-02-06 18:28:20,Premium,East
486,520,PROD_5919,14,136.33,0.157,1912.05,2024-12-09 18:28:20,Premium,Central
487,616,PROD_1634,12,281.46,0.161,1967.33,2025-02-07 18:28:20,Premium,North
488,737,PROD_4759,18,386.21,0.013,1281.8,2025-09-01 18:28:20,Premium,East
489,546,PROD_5163,4,346.38,0.286,961.9,2024-12-09 18:28:20,Standard,South
490,236,PROD_7468,14,287.84,0.242,332.49,2025-09-13 18:28:20,Premium,West
491,463,PROD_5347,19,204.64,0.091,214.02,2025-10-13 18:28:20,Premium,Central
492,228,PROD_1070,13,436.64,0.039,1041.82,2025-09-15 18:28:20,Standard,South
493,700,PROD_9695,18,235.29,0.104,1458.28,2024-11-18 18:28:20,Premium,Central
494,825,PROD_4755,11,156.63,0.268,654.6,2025-10-03 18:28:20,Standard,North
495,483,PROD_1664,6,318.37,0.04,1352.61,2025-07-12 18:28:20,Premium,Central
496,430,PROD_4633,9,349.14,0.105,1145.91,2024-10-17 18:28:20,Basic,East
497,22,PROD_8360,12,205.25,0.148,1882.09,2024-12-21 18:28:20,Premium,North
498,343,PROD_4915,19,23.79,0.01,427.02,2024-11-17 18:28:20,Basic,Central
499,40,PROD_7504,14,56.12,0.08,1186.21,2025-04-23 18:28:20,Standard,South
500,173,PROD_1036,15,424.34,0.179,833.46,2025-03-08 18:28:20,Premium,North
501,439,PROD_8045,11,37.71,0.097,530.54,2025-08-25 18:28:20,Premium,North
502,179,PROD_1782,6,300.09,0.261,721.01,2025-04-05 18:28:20,Premium,Central
503,598,PROD_2246,14,100.02,0.281,596.12,2025-08-01 18:28:20,Basic,Central
504,133,PROD_5483,3,122.17,0.132,1060.02,2025-07-12 18:28:20,Premium,North
505,351,PROD_9769,19,143.93,0.16,1120.53,2025-04-23 18:28:20,Standard,West
506,525,PROD_9954,11,28.76,0.189,1732.42,2025-04-05 18:28:20,Premium,West
507,540,PROD_7828,17,96.85,0.199,1564.8,2024-11-02 18:28:20,Standard,East
508,506,PROD_1267,17,328.74,0.019,612.01,2025-05-24 18:28:20,Basic,North
509,84,PROD_9220,3,254.37,0.016,1863.34,2024-10-21 18:28:20,Standard,West
510,993,PROD_6016,14,400.69,0.26,1738.02,2025-02-04 18:28:20,Basic,South
511,464,PROD_1838,7,40.01,0.066,1255.47,2025-09-12 18:28:20,Basic,North
512,830,PROD_9136,19,445.56,0.175,47.07,2025-01-24 18:28:20,Basic,West
513,861,PROD_4496,3,498.24,0.187,426.18,2025-04-09 18:28:20,Standard,Central
514,343,PROD_9750,2,17.71,0.049,1580.75,2025-04-16 18:28:20,Standard,South
515,280,PROD_5711,17,484.14,0.228,912.98,2024-12-11 18:28:20,Standard,East
516,866,PROD_2898,9,125.57,0.26,260.64,2025-05-09 18:28:20,Premium,West
517,263,PROD_4847,6,349.35,0.086,822.44,2025-10-13 18:28:20,Standard,Central
518,166,PROD_7373,9,153.32,0.263,431.69,2025-02-26 18:28:20,Basic,South
519,293,PROD_6383,5,265.69,0.024,1786.21,2024-12-22 18:28:20,Standard,South
520,509,PROD_3903,2,260.11,0.24,1779.62,2024-11-30 18:28:20,Basic,East
521,580,PROD_9930,15,186.94,0.192,780.25,2025-08-02 18:28:20,Standard,Central
522,226,PROD_4281,9,361.6,0.175,283.41,2025-06-20 18:28:20,Standard,West
523,170,PROD_1232,19,303.82,0.069,724.07,2025-10-14 18:28:20,Basic,North
524,598,PROD_8036,10,259.06,0.109,266.19,2025-05-21 18:28:20,Standard,South
525,645,PROD_2305,4,491.59,0.273,615.05,2025-04-21 18:28:20,Premium,West
526,448,PROD_6386,10,470.6,0.14,1544.65,2025-06-25 18:28:20,Premium,North
527,690,PROD_5023,8,478.16,0.178,590.97,2025-08-06 18:28:20,Basic,West
528,855,PROD_8862,13,441.85,0.281,1092.96,2025-06-17 18:28:20,Basic,West
529,502,PROD_1338,7,135.03,0.14,246.56,2025-09-02 18:28:20,Basic,South
530,764,PROD_2629,7,181.49,0.116,701.77,2025-03-31 18:28:20,Premium,South
531,527,PROD_3127,4,123.22,0.268,88.88,2024-11-15 18:28:20,Basic,West
532,735,PROD_5230,15,493.23,0.273,1100.85,2024-11-27 18:28:20,Basic,West
533,379,PROD_3769,12,84.8,0.106,701.77,2025-02-17 18:28:20,Premium,East
534,201,PROD_5789,16,189.59,0.178,1745.29,2025-02-18 18:28:20,Basic,North
535,619,PROD_5212,6,107.53,0.289,791.18,2025-01-14 18:28:20,Standard,Central
536,250,PROD_7808,9,119.49,0.017,1119.97,2025-09-06 18:28:20,Standard,Central
537,949,PROD_3651,3,131.07,0.012,1953.52,2025-05-22 18:28:20,Standard,East
538,409,PROD_7986,8,323.44,0.155,1288.98,2025-04-28 18:28:20,Standard,West
539,601,PROD_4343,7,47.26,0.087,1005.94,2025-04-05 18:28:20,Premium,West
540,125,PROD_3685,4,290.54,0.175,205.27,2025-05-19 18:28:20,Standard,East
541,113,PROD_6921,13,411.45,0.217,1643.72,2025-03-03 18:28:20,Standard,Central
542,981,PROD_2599,19,385.6,0.021,1288.34,2025-05-20 18:28:20,Premium,South
543,137,PROD_5731,7,84.07,0.265,225.96,2025-06-11 18:28:20,Premium,South
544,759,PROD_6070,10,458.22,0.083,498.88,2025-03-01 18:28:20,Premium,West
545,496,PROD_9885,12,387.34,0.114,1079.92,2025-10-08 18:28:20,Standard,North
546,678,PROD_9989,3,12.6,0.101,99.67,2025-08-15 18:28:20,Basic,Central
547,150,PROD_2123,12,371.31,0.252,1439.44,2024-12-04 18:28:20,Basic,North
548,875,PROD_2248,19,371.34,0.051,463.31,2025-05-16 18:28:20,Standard,West
549,343,PROD_3548,15,253.44,0.009,984.52,2025-04-17 18:28:20,Basic,Central
550,945,PROD_2989,8,32.53,0.292,490.87,2025-07-06 18:28:20,Basic,South
551,580,PROD_1054,12,294.15,0.294,983.48,2024-11-02 18:28:20,Premium,South
552,733,PROD_4924,6,385.22,0.077,387.46,2024-12-04 18:28:20,Standard,North
553,783,PROD_2081,10,142.73,0.003,1191.9,2024-10-21 18:28:20,Standard,Central
554,321,PROD_5424,2,336.86,0.194,1821.71,2025-08-22 18:28:20,Basic,West
555,822,PROD_3932,13,183.42,0.195,1616.6,2025-09-03 18:28:20,Standard,East
556,926,PROD_2857,7,291.19,0.282,490.63,2024-11-05 18:28:20,Premium,East
557,861,PROD_8393,8,198.44,0.09,1001.24,2025-02-25 18:28:20,Basic,East
558,532,PROD_6530,16,158.84,0.057,851.99,2025-02-01 18:28:20,Premium,West
559,289,PROD_2989,11,429.4,0.185,1931.3,2025-03-09 18:28:20,Basic,East
560,489,PROD_9199,4,379.38,0.169,1599.65,2025-03-13 18:28:20,Standard,North
561,492,PROD_9758,17,179.27,0.215,223.78,2024-10-15 18:28:20,Premium,South
562,612,PROD_8623,16,222.97,0.266,345.42,2025-03-09 18:28:20,Premium,East
563,252,PROD_9368,19,348.93,0.168,1407.04,2025-04-23 18:28:20,Premium,South
564,982,PROD_3000,11,407.43,0.045,328.12,2025-09-15 18:28:20,Basic,North
565,77,PROD_8884,7,345.33,0.179,1901.43,2025-04-21 18:28:20,Basic,Central
566,647,PROD_5559,13,275.06,0.112,1985.96,2025-07-16 18:28:20,Premium,Central
567,392,PROD_2364,19,477.65,0.136,1558.96,2024-11-11 18:28:20,Premium,West
568,412,PROD_6836,17,389.33,0.288,63.33,2025-02-15 18:28:20,Basic,South
569,173,PROD_2507,13,66.64,0.166,970.63,2024-11-17 18:28:20,Standard,West
570,875,PROD_6787,12,283.49,0.045,818.1,2025-03-14 18:28:20,Standard,East
571,201,PROD_3890,7,210.68,0.133,1601.08,2025-09-10 18:28:20,Premium,West
572,217,PROD_7355,1,399.52,0.069,581.15,2025-08-11 18:28:20,Standard,North
573,376,PROD_4101,1,31.88,0.041,778.39,2025-10-01 18:28:20,Basic,West
574,720,PROD_9934,14,211.25,0.214,196.07,2024-12-24 18:28:20,Standard,East
575,586,PROD_5100,15,165.96,0.189,691.85,2025-07-25 18:28:20,Basic,East
576,11,PROD_1298,11,79.18,0.149,1947.97,2025-01-04 18:28:20,Premium,North
577,799,PROD_2415,9,195.61,0.127,1884.88,2025-08-31 18:28:20,Standard,South
578,768,PROD_2039,17,339.67,0.097,1503.02,2024-10-21 18:28:20,Standard,Central
579,12,PROD_3658,4,187.22,0.026,1815.45,2024-11-17 18:28:20,Basic,North
580,892,PROD_3388,19,294.2,0.09,430.23,2025-05-03 18:28:20,Basic,Central
581,991,PROD_6604,7,300.48,0.252,1247.45,2025-02-12 18:28:20,Premium,North
582,590,PROD_3627,1,297.68,0.235,1004.94,2025-01-07 18:28:20,Premium,North
583,435,PROD_9553,9,269.47,0.292,851.15,2025-09-16 18:28:20,Basic,West
584,684,PROD_9762,13,67.32,0.197,656.42,2025-03-20 18:28:20,Basic,West
585,608,PROD_4181,2,117.04,0.166,1733.98,2024-11-09 18:28:20,Premium,West
586,818,PROD_8842,2,402.03,0.089,974.17,2025-09-07 18:28:20,Basic,North
587,373,PROD_6757,15,256.16,0.023,1450.83,2024-11-29 18:28:20,Standard,West
588,273,PROD_1488,17,355.98,0.185,1414.84,2025-09-14 18:28:20,Premium,North
589,931,PROD_6573,13,289.26,0.146,280.78,2025-07-27 18:28:20,Standard,West
590,897,PROD_7377,7,28.96,0.228,107.38,2025-08-08 18:28:20,Basic,Central
591,925,PROD_8084,9,400.14,0.124,1681.53,2025-06-11 18:28:20,Premium,South
592,691,PROD_2696,12,41.52,0.296,985.74,2025-09-09 18:28:20,Premium,West
593,576,PROD_9395,3,472.16,0.119,1622.07,2024-11-03 18:28:20,Premium,East
594,509,PROD_7593,15,115.53,0.1,601.16,2025-08-17 18:28:20,Basic,South
595,132,PROD_4479,7,261.08,0.261,1725.05,2025-03-28 18:28:20,Premium,East
596,855,PROD_3744,1,41.16,0.119,1663.33,2025-02-12 18:28:20,Premium,South
597,924,PROD_4115,14,448.52,0.261,769.53,2024-11-28 18:28:20,Premium,West
598,784,PROD_8920,19,490.17,0.008,829.28,2025-01-07 18:28:20,Premium,Central
599,319,PROD_2096,16,81.68,0.208,708.28,2024-10-31 18:28:20,Basic,West
600,844,PROD_4715,10,154.94,0.022,79.3,2025-03-02 18:28:20,Premium,North
601,949,PROD_9099,1,17.78,0.044,1378.44,2025-10-02 18:28:20,Premium,East
602,853,PROD_8501,5,395.61,0.21,552.74,2025-03-31 18:28:20,Basic,South
603,621,PROD_7345,3,162.62,0.087,1769.19,2024-11-26 18:28:20,Premium,Central
604,785,PROD_6279,17,298.53,0.063,1795.78,2025-02-12 18:28:20,Standard,East
605,168,PROD_7043,18,29.22,0.24,1447.93,2024-11-25 18:28:20,Premium,Central
606,397,PROD_4262,19,360.58,0.284,371.31,2025-03-10 18:28:20,Premium,East
607,180,PROD_1687,18,269.41,0.07,187.69,2025-07-02 18:28:20,Standard,West
608,58,PROD_1596,16,365.24,0.095,1634.73,2025-04-26 18:28:20,Basic,North
